Phrase,Label
Bir cok markaya baktim fakat en iyi yorumlar hep TefalOnTheGo icin gelmis bende cok gecmeden siparis ettim Cok kullanisli ayni zamanda cok hizli geldi Tesekkurler,Olumlu
"Daha oncede Philips utu kullaniyodum yine Philips tercih ettim
beklentimi gayet guzel karsiladi turbo ayariyla mukemmel  sonuc elde
edebilirsiniz Utu ye ayirdigim zaman yariya indi almayi dusunenler ic n
siddetle tavsiye edilir",Olumlu
 watt yaziyor ancak gonderilen  watt lik sac Saticisina ulasilip sebebini soruncada wattlar dusuruldu cevabini aldim O zaman keske buraya da  watt seklinde yazilsa da alici yaniltilmasa,Tarafsız
"urun zamanindan once kargolandi ve horoz lojistik tarafindan kata kadar
cikarildiservis ertesi gun gelip baglantisini yapti ve  tl degerinde
kireclenmeyi onleyecek musluk altina aparat taktirdim makinayi
calistirdim program sayisi cok oldugu icin sikinti olmuyor istediginiz
programda ve istediginiz devirde sikma operasyonunu
ayarlayabiliyorsunuz  kg uzeri yuk atildiginda makina uyari veriyor
asansor gibi asiri yuk gibi bu ozelligide cok harika en kisa yikama
zamani  dakikadir piyasadaki makinalara gore ucuz ve kullanisli
makinaya benziyor ama mal italyan mali oldugundan parca fiyatlari
nasildir onu bilemiyorum tek terettutum bu oldu  ilerleyen zamanlarda
gorecegiz ses seviyesindende bahsedersek  gayet dusuk sesle calisiyor
sadece su sesi geliyor buyuk markalara  para harcamanizi istemem bu
makina ihtiyaclarinizin ustunde karsilayacagina eminim tesekkurler",Olumlu
Harika mikammaaaallllll anlatmaya gerek yok goruyorsunuz hersey ortada,Olumlu
Sahane otesi bir urun Paketlemesi gayet guzel ve kurulumu  dakikami bile almadi Cok tesekkurler evidea emegi gecen herkese tesekkur ederim,Olumlu
Berbat bir urun kesinlikle almayin paranizla rezil olursunuz boyle bir makine gormedim  ay oldu alali biktirdi beni  sakin profilo uzak durun,Olumsuz
Alali  yil oldu hic bi sorun yok,Olumlu
Bircok yemegi artik burada yapiyorum Lezzetli ve pratik olmasinin yaninda bir de az yag ile daha saglikli yemekler pisiriyorumSeverek kullaniyorum tavsiye ederim,Olumlu
pazar aksami siparis verdim carsamba geldi bas kalitesi sesi cok iyi tam bi fiyat performans urunu tavsiye ederim,Tarafsız
Apple kaliteyi hissettiriyor basarili guvenli alisveris,Olumlu
Hizli kargo hizli servis kullanimini iki kez test ettim sonuc gayet guzel ses icin soyle diyebilirim rahatsiz etmeyen ortalama bir ses alicisina hayirli olsum,Olumlu
Urun yamuk cikti delikler kucuk vida girmiyo pisman oldum aldigima,Olumsuz
Urun kullanis bakiminda uygundur Kalitesine gore fiyatinda iyidir sadece biraz sesi fazla cikiyor,Olumlu
urun guzel fiyatida uygun ancak hic bir sekilde faturama ulasamiyorumKac kere talep olusturdum ama faturami gondermiyolar,Tarafsız
Urun fiyatina gore cok iyi hizli kargo cok iyi  Ama iki tane istemistim bir tanesi kirilmis bir ise yaramadi  Ben butun  ihtiyac larimi bu siteden aliyorum  Hepsiburada  ya guvenim sonsuz  anlastigi korgolar urunleri onemsemiyor  Kirilan urun saglam gelmedikten sonra digerlerine zaten  birsey olmaz  Onemli olan hassas  urunlerin  saglam gelmesi Bu duruma el atarlar diye dusunuyorum,Olumsuz
Urun bekledigimden kucuk ve cok da fazla ses vermemkteAcikcasi ben tavsiye etmiyorumKargo konusunda gayet iyidi,Olumsuz
Zamanindan once teslim super,Olumlu
Tam fotograftaki gibi geldi urunum Yalniz bir gozu yanmiyor bendekinin  Baska sorunu yok,Tarafsız
"Sesinin biraz fazla olmasina ragmen cekis gucu son derece basarili
Magazanin paketlemesi ve gonderim hizi da son derece iyiydi",Olumlu
urun gercekten cok iyi paketleme cok guzeldi saticiya buyuzden tesekkur ediyorum,Olumlu
"kitapciginda yazilanlara uygun kullandimpatetesler oldugu gibi
ciktikac saat beklemek lazim saat calismalimiydi ",Olumsuz
"orta standartlarda bi urun uc gundur kullaniyorum haliya cok yapisiyor
cekemiyosun emis gucu cok degilmis gibi geliyor ama halidan ayiramiyosun
iade etmeyi dusundum sonrada diger supurgelere gore sessiz calisiyor
diye vaz gectim haliya gore baslik degistirerek supuruyorum o zamn cok yapismiyor",Tarafsız
"Avantajlar  Urun fiyati 
										
								
									Saglamlikbr Dezavantajlar  Android isletim sistemi cok eskibr Urun fiyati gayet iyi Saglam bir urun Lâkin android sistemi eski",Tarafsız
bu urun ayni ozelliklere telefonlara bakildiginda fiyati cok uygun ama sadece hepsi buradada biraz pahali fakat paarasini hak eden bir urunn,Olumlu
"Muhtesem bir utu iyiki tercihimi bu utuden yana yapmisim Beni hic
uzmedi umarim uzmezde ",Olumlu
Ses seviyesi dusuk malzeme kalitesi kotu,Tarafsız
N tesekkurler ilgi alaka,Tarafsız
urun arzilandigi takdirde parca bulnuumyo bunu dusunerek alin,Olumsuz
Yapiskan bir dokusu var basit bir goz kaleminden ibaret makyaji dahi cikartmadi Baska sitelerde olumlu yorumlara bakarak almistim fakat her organik urun basarili degil ne yazik ki,Olumsuz
Ici tamamen Celik olmadigi icin plastik tadi kokusu aliyormusunuz kullananlar,Olumsuz
Dolap umdugumdan daha kucuk ve normal buyuk haznesinde buzlanma oluyor,Olumsuz
Pisirme performansi gayet iyi Ancak ayak tasarimi hic iyi yapilmamis  saat ugrastik Ayaklarin izgara govdesine girisinde problem var Izgarayi bas asagi cevirip ayaklar belli bir aciyla cok hafif dondurerek ve guc uygulayarak yerine gecirilmeli En sabit halinde bile guven vermiyor ve hafif dokunmalarda bile izgara sallaniyor  Her an ayaklardan birinin yerinden cikip izgaranin yikilma riski bulunuyorAyakli isteyenlere bu modeli tavsiye etmiyorum,Tarafsız
"Urunu Ufonun musteri hizmetlerine sordum malesef orjinal degil ufo
urunlerimizde biz o marka kablo kullanmiyoruz dedi",Olumsuz
Evet urun gayet basarili,Olumlu
"Urun fena degil Eger evin icinde kullanmayi planliyorsaniz ses kalitesi
fiyatina gore guzel Disarida kullanacaksaniz biraz sikintilari var
Kulakligin sesi hem az gelmesinden ve disaridaki sesleri
engellemediginden bir sure sonra sikayetci olmaya basliyorsunuz Ayrica
kablosu biraz uzun Telefona takmak istediginiz zaman biraz sikintili
olabiliyor Yazmis oldugum gibi sadece ev icinde kullanacaksaniz guzel
ama disarida kullanmayi planliyorsaniz baska kulaklik bakmanizi oneririm",Tarafsız
standart ucuz vantilatorlerden bile kotu bilmem kac watt mis mis,Olumsuz
iki gunde kargo geldi fiyatina gore idare eder,Olumlu
Super bir emis gucu kolay toz haznesi temizligi dusuk ses bizim icin fazlasiyla yeterli Hanim cok memnun kaldi,Olumlu
ilk iki gun sorunsuz kahve yapti sonrasinda makine calismiyor cezveyi algilamiyor surekli ya pisti gosteriyor yada hic bir belirti olmadan kendini kapatiyor kesinlikle almayin verdiginiz parayi cope atmayin,Olumsuz
Buradaki yorumlarin puani sizi yaniltmasin beni yaniltti acikcasi burada bahsedilenin cok altinda bir performansi var evdeki kedi tuylerini zar zor alabiliyor orta boyutta bir koltugu ancak  dakikada temizleyebiliyorsunuz ki zaten toplam sarj suresinin nerdeyse te i bu sure tavsiye etmiyorum,Olumsuz
anneme hediye olarak aldim severek kullaniyor,Olumlu
Ilk kez bir goz makyaj temizleyicisinin gozleri kor edecek derecede yaktigini goruyorum Kullanim talimatinda goz ile temas halinde bol su ile yikayin diyen bir goz makyaj temizleyicisi mi olur Paramin bosa gittigine uzulmuyorum avonun bu urunle insanlari dusurdugu duruma uzuluyorum,Olumsuz
Cildi gereginden fazla kurutup temizliyor Uzun sure kullanimda yuzum soyulmaya basladi,Tarafsız
bu fiyata alabikecegimiz en uygun urunlerden birisi,Tarafsız
urunu daha iyi paketleyebilirlerdi ozensiz davranmislar,Tarafsız
sesi ortalama duzeyde cok iyi degil sarji da tam kullanimda  max  saat goturuyor ac kapa yaptiginizda sarji cok daha cabuk bitiyor,Tarafsız
" de gic calismiyor denebilir  de az calisiyor  de calisiyor denebilir
urun bekledigim gibi degildi malesef serinletmiyor ayrica hava
yonlendirme kanallari elle yonlendirilmesi komik olmus onlarda hareket
ettirebilir bi mekanizmaya baglanabilirdi bu fiyata gore alincak urun
degil  liraya duz vantilator alsam daha iyiydi",Tarafsız
urun ergonomik ve kullanim acisindan guzel bir urun fakat sakal icin ince ayar yapilamiyorsadece sac icin alacaksaniz tavsiye ederimama sakaliniza sekil verecekseniz ince ayar yok,Tarafsız
bilgisayari alin biz aldik elimize sag salim ulasti size bunu almanizi oneririmelimizdeki paraya gore uygun bir bilgisayar,Tarafsız
urun gayet basarili altta bi dugmesi var baya opsyonel game modu flan var fakat arkdaslar ekrana tam karsidan bakniz gerkiyor assadan yukardan sagdan soldan bakinca iyi degil size onerim h olan modelini almaniz monitor onemli parca ben almadgma pismanim ms kanip almayin bence urun iyi ama sahsi gorusum,Tarafsız
Buharli sogutucu ancak sadece buhar var sogutmuyor yani anlayacaginiz Nirmal bi vantilatorden pek bi farki yok,Tarafsız
Olumsuz yonleri Gold master marka fritozum istedigim gibi cikmadi Asiri derecede isinmadigi icin patateslerim cok yavas pisiyor Ayrica citir citir olmasini istedigim patateslerim yumusak oluyor Butun yaglari denedim ama hep aynisi oluyor Keske paraya kiyip Tefal marka alsaydim En azindan kaliteli patatesler pisirecektim Ucuz diye bu markayi sectim  Yine kizartma tenceresine kaldim,Olumsuz
"Uzun sure kullanimlara dayanmiyor omru  aydan daha kisa bir kulaklik
kablolari cok kotu  kere aldim  side  ayi gecmedi omru birinden ses
gelmiyor kablolarla oynuyorsun arada geliyor  ses kalitesi iyi fiyatina gore",Olumsuz
Ps pro kapasitesini yukseltmek icin aldim kargo cok kotuydu  gum boyunca subeden gelmedi urunu taktim urunden ses geliyor tikirdi seklinde kargo yapilirken urun hicbir sekilde koruyucu biseye sarilmamis yani boyle hassas seylere hepsiburada dikkat etmeli diye dusunuyorum,Olumsuz
gayet kullanisli fiyatina gore iyi performans,Olumlu
Kablosuz olsa  yildiz,Olumlu
"Inanilmaz yuksek titresimi var Yogun sakali olan birisiyim sakallari kisaltmak icin aldim iyi kesiyor takilma ve cekme yok motoru guclu ama elinizi yoruyor ve buyuk oldugundan pek pratik degil Sanki kopek koyun tras etmek icin yapilmis 
Ne iyi ne kotu Ama sakaliniza sekil vermek icin baska bi ufak makine gerekiyor",Tarafsız
arkadasalr hepiniz kargodan bahsetmissiniz kimse urun ozelliklerinden kullanislimi cekmeceleri kirigan mi saglam malzemeden mi yapilmis bahsetmiyorsunuz,Olumsuz
"Paketleme kotuydu strec film ile baya bir sarilmis ozen gosterilmeye
calisilmis diyebilirim ancak bu onu kargocularin saldirilarindan
koruyamamis kutusu cok az hasarliydi urunde sikinti yoktu yinede
paketlemeden bir yildiz kirdim urun kutusu daha once alt kisimdan
defalarca acilmis muhtemelen dukkanda urunu gelen musteriye gostermek
icin acilmis kapatilmis daha once kullanildigina dair bir iz bulamadim
zaten son kalan urunude ben aldigima gore dusunduklerimi dogruluyor
ancak yinede bu guven vermiyor bir yildizda ordan kirdim geriye kalan
yildizlar ise hoparlorlerin performansina kalsin idare eder bir seviyede
mucizeler yaratacak degil ama is goruyor",Tarafsız
Fiyat performans cok dengeli urunden memnumun renkli olmasi bu marka ve urunu secmeme sebepti gercekten rengi de cok guzel urunde kullanisli,Olumlu
harika bir kesinlikle tavsiye ederim,Olumlu
"urunun cekim gucu cok iyi Kademeli cekm gucu olsa daha iyiy olur biraz
gurultulu calisiyor ama o da olacak",Tarafsız
URUN GUCLU GUZEL,Olumlu
"Urunden hic memnun kalmadim Asiri derecede kalitesiz Bi de surguyu
cekince acilmiyor Surguyu itince kapanmiyor Illa dugmesinden acip
kapatmaniz gerekiyor Bu kadar kotu olacagini tahmin etmemistim",Olumsuz
Memnun kaldik tavsiye ederim,Olumlu
Paketleme ve kargo muthis  gunde elimize ulastitelefon sik guzel henuz yeni kullanacagim,Olumlu
Harika fiyat hic pisman olmadim,Olumlu
Urunu alali  ay oldu ancak bir aydir sadece aksam yatarken kullanmaya basladik urun kndi kndine bir anda sondu calismadi cok uzgunum servisine gonderdik bakalim ne olacak bu kadar erken nasil bozulur anlam veremedim,Olumsuz
Harika Bi urun tskler,Olumlu
arkadasin biri yazmis hakkimi helal etmiyorum diye  sonuna kadar hakli  bende hakkimi helal etmiyorum  cok ozellikli bir tv aldim  ay sonra cop  oldu youtube bile giremiyorum  internet film uzleyemezsinuz sadece html film izleye bilirsiniz  o da yok bulamazsiniz keske  kucuk ekran bir lg alsaydim    yildir masallah tik yok   Vestel  yillik  ayda eski tuplu  tv lerden farmi kalmadi  almadan ince  kere dusunun Pisman olmayin,Olumsuz
Urun hizli ve sorunsuz geldi tesekkurler,Olumlu
iyiki almisim en cok turuncu basligi kullaniyorumtezgah ustunde yer kaplamiyor,Olumlu
"Urun gorsellerdekinden farkli renklerde ve ayaklari duz degil yuvarlak demirden Aciklamada yazdigi gibi priz yok
Utunun devrilmesini onleyen ozel tel aparat yok
Rahat kullanimli plastik utuluk yok
Plastik camasir koyma aparati yok",Tarafsız
Gorundugu gibi daha once de kullandigim bir urun alin aldirin cok is goruyor ve fiyati cok cok uygun,Olumlu
Biraz ses cikartiyor ancak cay severler icin bence keyifli Kendime almistim kardesime de aldim Cok hizli gonderi oldu Tesekkurler,Olumlu
ergonomik ve sessiz uygun fiyatli,Tarafsız
Kargo cok iyi paketlenip gonderilmisti tesekkur ederim urun FP urunu ancak ben pek sevemedim saci gur olanlar kullansa daha iyi sanirim,Tarafsız
Bir sene kullandim kulakligin sesi azaldi ayriyeten sag taraftan neredeyse ses gelmiyor kullandim bir sene icinde gayet memnundum,Olumsuz
Avantajlar  toz torbasizbr internetten ve cevremdekilerden aldigim tavsiyeler uzerine denemeye karar verdigim bir urun Almak istiyoruo,Olumlu
aletin emis gucu cok yuksek temizligi cok basit ayrica gorunumu cok modern ve kibar ayni urunun marka emsalleri  kati fiyati urunun fiyati cok uygun herkese tavsiye ederim,Olumlu
"Hayir Urunun sarj adaptoru cok kucukSarja koyma aparati sadece duvara
monte ile mumkun",Olumsuz
cok dusuk emme performansi,Olumsuz
iste mikrodalga firinizgarasi oldugu yalan Sadece mikrodalga olarak calisiyor Asla pasta tatli pisiremezyemekleri ekmegi mukemmel isitiyor,Tarafsız
bu urunu tek gecerim arkadaslarima da onerdim arkadasimada hediye olarak alicam ama indirime girerse,Olumlu
 tarihinde vermis oldugum siparisim  gun sonra teslim edildi Vestel servisini aradim basta ucretli olarak kurulum yapacaklarini soylediler ancak sonradan yuklenici firma ile gorusup servis kaydi olusturdugumda anlasmalari oldugunu ve ucretsiz kurulum yapilacagini ifade ettiler iyi ki de oyle yapmisim cunku eger basta servis kaydi olusturmak icin aradiklarim gelselerdi  yil garanti vereceklerdi ancak yuklenici firma kaydi olusturunca  yil garanti verdiler Urune gelirsek de bir suru urun aradim sordum sorusturdum ama derin dondurucu alacaksan hic gerek yok fazla para vermeye Bir suru ozellik sayiyorlar fazla fazla para almak icin E elimdeki de donduruyor digerleri de Iciniz rahat olsun gayet guzel urun almanizi tavsiye ederim,Olumlu
Iyi degil yadaha iyileri var,Olumsuz
"EVIMDEKI SEY UTU DEGILMIS ONU ANLADIM BUNCA YILDIR BU URUNDEN
EDINMEDIGIME PISMANIM uTUYU COK HIZLANDIRIYOR VE EN ZOR KUMASTA BILE
PERFORMANSI OLDUKCA YUKSEK",Olumlu
"Herkes kombinin  tipini begenmis   urunu KULLANMAYANLARIN hepsi memnun  kullandiktan sonrada memnun kalirlar sanirim     kombinin  kullanma menusu nu tam anlata bilen varsa yaza bilirmi tesekkurler
",Tarafsız
 gun once aldim fiyat performans olarak cok basarili bir telefon hizli sarj oluyor ve isinma yok tavsiye ederim,Olumlu
Oyuncak gibi cok okadar hafifki supurge yaparken bir bakiyorsunuz ters donmus ve boyle oluncada kapama dugmesine basiliyor Ayrica tutma saplarida cok dandik supurge yaparken ikide bir aciliyor cikiyor Hic begenmedim verdiginiz paraya yazik,Olumsuz
eh iste idare eder,Tarafsız
Daha oncede de kullandigim bir cay makinesi is yerim icinde aldim fiyatina gore oldukca kaliteli,Olumlu
"urun bas agirlikli temiz bir ses veriyor ancak siradan bir kulakligin
 filan kadar ses veriyor yani bilgisayarinizin sesini epey
yukseltmediginiz surece cok tatmin edici bir ses alamiyorsunuz",Tarafsız
"Philipsin kucuk ev aletlerindeki kalitesini bilmeyen yoktur Biz
sorunsuz ve severek kullaniyoruz Bu utuyu de tavsiye ediyoruz",Olumlu
Urunu Philipsin kendi websitesinden buldum ve saticilar kisminda aktif gorunun tek firma MediaMarkt idi Fiyati da gayet uygun olunca kacirmadim Bekledigimiz gibi sessiz ve kullanimi kolay utusu cok hafif bir cihaz Kolay kirec temizleme ozelligi ise harika,Olumlu
Biraz agir ama kullanim olarak cok rahat Gonul rahatligiyla alabilirsiniz,Olumlu
Telefonla cok gorustugum icin almistimsadece telefon gorusmesi icin  kulaklik hic iyi olmuyorkulakliklarin kablolari birbirine cok karisiyor,Tarafsız
simdilik sorunsuz kullaniyoruz rengi pembe aldik biraz fazla gosterisli daha genis bir renk skalasi sunulabilir,Olumlu
ilk kullanimda yandaki acma kapama dugmesi kirildi ve hamur acmada cok yetersiz,Olumsuz
turk kahvesi ucuz ve guzel bir cezveyle de cok guzel pisirilebildigi icin ben acikcasi cok pahali bir kahve makinesi almanin mantikli oldugunu dusunmuyorum bu urunu sirkette kullaniyoruz ve yaptigi kahveyi begendigim icin eve de aldim ve memnunum fiyatkalite dengesine bakarsak urun guzel cezve kisminin celik vs olmamasi eksi ozelligi celik cezveli bir urun tercih etmek isteyen icin uygun degil,Olumlu
urunu iki aydir kullaniyorum sarj suresi tam performansta  dakika civarinda gidiyor yi gormedim sanirim bu konuda keske ultrapower mi alsaydim dedim fakat el supurgesi unitesi olayi isime yariyor anlik toz ve temizlik ihtiyaci icin ve bir iki odayi uzerinden gecerek supururseniz beklentiyi karsilar fakat sadece bu urunu kullanarak  odali bir evin haftalikgunluk temizligini saglamak imkansiz ikinci bir standart supurgeye ihtiyac duyuluyor,Tarafsız
burdaki yorumlara hep onem verdigim ve buna gore aldigim icin bende yazmak istedim supurgeyi  ay once aldim Fiyati benzerlerine gore cok iyi ve ayni isi goruyorbence ozellikle evcil hayvan besliyorsaniz benim gibi en buyuk yardimciniz Turbo fircadaki kili tuyu temizlemek icin daha pratik yol olabilirmis cekim gucu iyi ozellikle hali da ama bir cok kisinin belirttigi gibi parke ve tas zeminde firca hep yukari kalkiyor ve ayaginizla duzeltmek zorunda kaliyorsunuz bu can sikicikendi adima bu kadar ise yarayan bir supurgede bir tik iyisini alsaydim keske dedim ozellikle Turbo fircasindaki tuyleri elle temizlemek te her gun zorlandigim icin ama gucum buna yeter diyorsaniz kendi kategorisinde gayet iyi,Tarafsız
kesinlikle super bi supurge iyiki almisim cekis gucu mukemmell ayrica Hepsiburadaya tesekkur ediorum hizli gonderi icin,Tarafsız
"Herkes makina soyle guzel boyle guzel demis Birisi filtresini kendi kendine temizliyor demis Oyle bisey yok 
 Makina sirin guzel Sessiz Dis unitenin kaplamasinin plastik olmasi cok guzel Hem hafif Hem de pas sorunu yok Cok rahat yikanip temizleniyor  Ayrica az elektrik cekiyor Ama yazin verdigi hava  derecenin altina inmiyor  Bence yetersiz  btu arcelik inverter klimam var O da en az bunun kadar sessiz ve verdigi hava  dereceye kadar dusuyor  binlik mitsubishileri hic soylemiyorum  dereceyi gordum Birdaha samsung tercih etmem",Tarafsız
